labor_category_code,labor_category_description,zipcode,city,state,labor_item,labor_item_description,unit_permit_fee,omni_item_id,provider,vbu_number,created_by,created_timestamp,updated_by,updated_timestamp,old_price,county,municipality,est_permit_obtain_days
398,APPL - PREMIUM,01054,LEVERETT,MA,7513734,Permit Fee- Elec Walloven and CT,50,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,FRANKLIN,DUMMY_VALUE,6
6,APPL - DISHWASHERS,01056,LUDLOW,MA,161646,Permit and Processing Fee - Dish,55,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01056,LUDLOW,MA,133415,Permit and Processing Fee - NG,55,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01056,LUDLOW,MA,133425,Permit and Processing Fee - LP,55,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01056,LUDLOW,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01056,LUDLOW,MA,806280,Permit Fee - Dishwasher,55,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01056,LUDLOW,MA,7513735,Permit Fee - Gas,55,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01056,LUDLOW,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01057,MONSON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01057,MONSON,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01057,MONSON,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01057,MONSON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01057,MONSON,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01060,NORTHAMPTON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01060,NORTHAMPTON,MA,133415,Permit and Processing Fee - NG,45,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01060,NORTHAMPTON,MA,133425,Permit and Processing Fee - LP,45,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01060,NORTHAMPTON,MA,227808,Permit and Processing Fee - Ecook,35,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01060,NORTHAMPTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01060,NORTHAMPTON,MA,7513735,Permit Fee - Gas,45,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01060,NORTHAMPTON,MA,7513734,Permit Fee- Elec Walloven and CT,35,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01062,FLORENCE,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01062,FLORENCE,MA,133415,Permit and Processing Fee - NG,45,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01062,FLORENCE,MA,133425,Permit and Processing Fee - LP,45,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01062,FLORENCE,MA,227808,Permit and Processing Fee - Ecook,35,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01062,FLORENCE,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01062,FLORENCE,MA,7513735,Permit Fee - Gas,45,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01062,FLORENCE,MA,7513734,Permit Fee- Elec Walloven and CT,35,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01063,NORTHAMPTON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01063,NORTHAMPTON,MA,133415,Permit and Processing Fee - NG,45,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01063,NORTHAMPTON,MA,133425,Permit and Processing Fee - LP,45,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01063,NORTHAMPTON,MA,227808,Permit and Processing Fee - Ecook,35,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01063,NORTHAMPTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01063,NORTHAMPTON,MA,7513735,Permit Fee - Gas,45,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01063,NORTHAMPTON,MA,7513734,Permit Fee- Elec Walloven and CT,35,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01068,OAKHAM,MA,161646,Permit and Processing Fee - Dish,60,5014818737,CRST HOME SOLUTIONS,86557,,,,,,WORCESTER,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01068,OAKHAM,MA,133415,Permit and Processing Fee - NG,60,5014818591,CRST HOME SOLUTIONS,86557,,,,,,WORCESTER,DUMMY_VALUE,5
62,APPL - LP GAS,01068,OAKHAM,MA,133425,Permit and Processing Fee - LP,60,5014818715,CRST HOME SOLUTIONS,86557,,,,,,WORCESTER,DUMMY_VALUE,5
3,APPL - ELEC COOKING (INLC TRASH COMP),01068,OAKHAM,MA,227808,Permit and Processing Fee - Ecook,35,5014818701,CRST HOME SOLUTIONS,86557,,,,,,WORCESTER,DUMMY_VALUE,6
398,APPL - PREMIUM,01068,OAKHAM,MA,806280,Permit Fee - Dishwasher,60,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,WORCESTER,DUMMY_VALUE,4
398,APPL - PREMIUM,01068,OAKHAM,MA,7513735,Permit Fee - Gas,60,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,WORCESTER,DUMMY_VALUE,5
398,APPL - PREMIUM,01068,OAKHAM,MA,7513734,Permit Fee- Elec Walloven and CT,35,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,WORCESTER,DUMMY_VALUE,6
6,APPL - DISHWASHERS,01069,PALMER,MA,161646,Permit and Processing Fee - Dish,90,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01069,PALMER,MA,133415,Permit and Processing Fee - NG,90,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01069,PALMER,MA,133425,Permit and Processing Fee - LP,90,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01069,PALMER,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01069,PALMER,MA,806280,Permit Fee - Dishwasher,90,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01069,PALMER,MA,7513735,Permit Fee - Gas,90,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01069,PALMER,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01071,RUSSELL,MA,161646,Permit and Processing Fee - Dish,60,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01071,RUSSELL,MA,133415,Permit and Processing Fee - NG,60,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01071,RUSSELL,MA,133425,Permit and Processing Fee - LP,60,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01071,RUSSELL,MA,227808,Permit and Processing Fee - Ecook,50,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01071,RUSSELL,MA,806280,Permit Fee - Dishwasher,60,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01071,RUSSELL,MA,7513735,Permit Fee - Gas,60,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01071,RUSSELL,MA,7513734,Permit Fee- Elec Walloven and CT,50,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01072,SHUTESBURY,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,FRANKLIN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01072,SHUTESBURY,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,FRANKLIN,DUMMY_VALUE,1
62,APPL - LP GAS,01072,SHUTESBURY,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,FRANKLIN,DUMMY_VALUE,1
3,APPL - ELEC COOKING (INLC TRASH COMP),01072,SHUTESBURY,MA,227808,Permit and Processing Fee - Ecook,75,5014818701,CRST HOME SOLUTIONS,86557,,,,,,FRANKLIN,DUMMY_VALUE,6
398,APPL - PREMIUM,01072,SHUTESBURY,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,FRANKLIN,DUMMY_VALUE,4
398,APPL - PREMIUM,01072,SHUTESBURY,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,FRANKLIN,DUMMY_VALUE,1
398,APPL - PREMIUM,01072,SHUTESBURY,MA,7513734,Permit Fee- Elec Walloven and CT,75,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,FRANKLIN,DUMMY_VALUE,6
6,APPL - DISHWASHERS,01073,SOUTHAMPTON,MA,161646,Permit and Processing Fee - Dish,120,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01073,SOUTHAMPTON,MA,133415,Permit and Processing Fee - NG,120,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01073,SOUTHAMPTON,MA,133425,Permit and Processing Fee - LP,120,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01073,SOUTHAMPTON,MA,227808,Permit and Processing Fee - Ecook,60,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01073,SOUTHAMPTON,MA,806280,Permit Fee - Dishwasher,120,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01073,SOUTHAMPTON,MA,7513735,Permit Fee - Gas,120,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01073,SOUTHAMPTON,MA,7513734,Permit Fee- Elec Walloven and CT,60,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01075,SOUTH HADLEY,MA,161646,Permit and Processing Fee - Dish,45,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01075,SOUTH HADLEY,MA,133415,Permit and Processing Fee - NG,55,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01075,SOUTH HADLEY,MA,133425,Permit and Processing Fee - LP,55,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01075,SOUTH HADLEY,MA,227808,Permit and Processing Fee - Ecook,45,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01075,SOUTH HADLEY,MA,806280,Permit Fee - Dishwasher,45,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01075,SOUTH HADLEY,MA,7513735,Permit Fee - Gas,55,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01075,SOUTH HADLEY,MA,7513734,Permit Fee- Elec Walloven and CT,45,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01077,SOUTHWICK,MA,161646,Permit and Processing Fee - Dish,45,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01077,SOUTHWICK,MA,133415,Permit and Processing Fee - NG,45,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01077,SOUTHWICK,MA,133425,Permit and Processing Fee - LP,45,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01077,SOUTHWICK,MA,227808,Permit and Processing Fee - Ecook,60,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01077,SOUTHWICK,MA,806280,Permit Fee - Dishwasher,45,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01077,SOUTHWICK,MA,7513735,Permit Fee - Gas,45,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01077,SOUTHWICK,MA,7513734,Permit Fee- Elec Walloven and CT,60,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01080,THREE RIVERS,MA,161646,Permit and Processing Fee - Dish,90,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01080,THREE RIVERS,MA,133415,Permit and Processing Fee - NG,90,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01080,THREE RIVERS,MA,133425,Permit and Processing Fee - LP,90,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01080,THREE RIVERS,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01080,THREE RIVERS,MA,806280,Permit Fee - Dishwasher,90,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01080,THREE RIVERS,MA,7513735,Permit Fee - Gas,90,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01080,THREE RIVERS,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01081,WALES,MA,161646,Permit and Processing Fee - Dish,85,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01081,WALES,MA,133415,Permit and Processing Fee - NG,85,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01081,WALES,MA,133425,Permit and Processing Fee - LP,85,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01081,WALES,MA,227808,Permit and Processing Fee - Ecook,60,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01081,WALES,MA,806280,Permit Fee - Dishwasher,85,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01081,WALES,MA,7513735,Permit Fee - Gas,85,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01081,WALES,MA,7513734,Permit Fee- Elec Walloven and CT,60,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01082,WARE,MA,161646,Permit and Processing Fee - Dish,25,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01082,WARE,MA,133415,Permit and Processing Fee - NG,25,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01082,WARE,MA,133425,Permit and Processing Fee - LP,25,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01082,WARE,MA,227808,Permit and Processing Fee - Ecook,30,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01082,WARE,MA,806280,Permit Fee - Dishwasher,25,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01082,WARE,MA,7513735,Permit Fee - Gas,25,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01082,WARE,MA,7513734,Permit Fee- Elec Walloven and CT,30,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01084,WEST CHESTERFIELD,MA,161646,Permit and Processing Fee - Dish,40,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01084,WEST CHESTERFIELD,MA,133415,Permit and Processing Fee - NG,60,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01084,WEST CHESTERFIELD,MA,133425,Permit and Processing Fee - LP,60,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01084,WEST CHESTERFIELD,MA,227808,Permit and Processing Fee - Ecook,35,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01084,WEST CHESTERFIELD,MA,806280,Permit Fee - Dishwasher,40,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01084,WEST CHESTERFIELD,MA,7513735,Permit Fee - Gas,60,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01084,WEST CHESTERFIELD,MA,7513734,Permit Fee- Elec Walloven and CT,35,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
6,APPL - DISHWASHERS,01085,WESTFIELD,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01085,WESTFIELD,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01085,WESTFIELD,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01085,WESTFIELD,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01085,WESTFIELD,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01085,WESTFIELD,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01085,WESTFIELD,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01088,WEST HATFIELD,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01088,WEST HATFIELD,MA,133415,Permit and Processing Fee - NG,65,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
62,APPL - LP GAS,01088,WEST HATFIELD,MA,133425,Permit and Processing Fee - LP,65,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,3
3,APPL - ELEC COOKING (INLC TRASH COMP),01088,WEST HATFIELD,MA,227808,Permit and Processing Fee - Ecook,50,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPSHIRE,DUMMY_VALUE,7
398,APPL - PREMIUM,01088,WEST HATFIELD,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,4
398,APPL - PREMIUM,01088,WEST HATFIELD,MA,7513735,Permit Fee - Gas,65,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,3
398,APPL - PREMIUM,01088,WEST HATFIELD,MA,7513734,Permit Fee- Elec Walloven and CT,50,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPSHIRE,DUMMY_VALUE,7
4,APPL - NATURAL GAS,01089,WEST SPRINGFIELD,MA,133415,Permit and Processing Fee - NG,45,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01089,WEST SPRINGFIELD,MA,133425,Permit and Processing Fee - LP,45,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01089,WEST SPRINGFIELD,MA,7513735,Permit Fee - Gas,45,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
6,APPL - DISHWASHERS,01095,WILBRAHAM,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,4
4,APPL - NATURAL GAS,01095,WILBRAHAM,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
62,APPL - LP GAS,01095,WILBRAHAM,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
3,APPL - ELEC COOKING (INLC TRASH COMP),01095,WILBRAHAM,MA,227808,Permit and Processing Fee - Ecook,50,5014818701,CRST HOME SOLUTIONS,86557,,,,,,HAMPDEN,DUMMY_VALUE,2
398,APPL - PREMIUM,01095,WILBRAHAM,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,4
398,APPL - PREMIUM,01095,WILBRAHAM,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,HAMPDEN,DUMMY_VALUE,2
